Account Number,Account Name,Account Type,Source Account Number,Source Account Name,As-Of Date,Mellon Security ID,Country Code,Country,Segment,Category,Sector,Industry,Security Description 1,Security Description 2,,Acct Base Currency Code,Exchange Rate,Issue Currency Code,Shares/Par,Base Cost,Local Cost,Base Price,Local Price,Base Market Value,Local Market Value,Base Net Income Receivable,Local Net Income Receivable,Base Market Value with Accrual,Coupon Rate,Maturity Date,Base Unrealized Gain/Loss,Local Unrealized Gain/Loss,Base Unrealized Currency Gain/Loss,Base Net Unrealized Gain/Loss,Percent of Total,ISIN,SEDOL,CUSIP,Ticker,CMS Account Number,Income Currency,Security Identifier,Underlying Security,Fair Value Price Level,Report Run Date and Time (EDT)
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,EXPENSE              09206,CA,CANADA,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,Performance Fees - Class 6,,,CAD,1.000000,CAD,1.0000,0.00,0.00,0.000000,0.000000,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00, -   ,,,,,,CAD,,,,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,1350Z7CU6            00002,CA,CANADA,SHORT TERM,FEDERAL,TREASURY BILLS,TREASURY BILLS,Canadian Treasury Bill,,,CAD,1.000000,CAD,"900,000.0000","896,661.00","896,661.00",99.904600,99.904600,"899,141.40","899,141.40",0.00,0.00,"899,141.40",0.00,11/21/2024,0.00,0.00,0.00,0.00, 5.39 ,CA1350Z7CU68,BRXJ9D8,1350Z7CU6,,,CAD,,,2,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,INTEXPUSD,US,UNITED STATES,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,INTEREST EXPENSE,,,CAD,0.718133,USD,0.0000,0.00,0.00,0.000000,0.000000,0.00,0.00,5.15,3.70,5.15,0.00,,0.00,0.00,0.00,0.00, 0.00 ,,,,,,USD,,,,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,USD,US,UNITED STATES,CURRENCY,FOREIGN CASH,FOREIGN CASH,FOREIGN CASH,United States Dollar,,,CAD,0.718133,USD,"1,223,487.1900","1,704,039.26","1,223,487.19",0.718133,0.718133,"1,703,705.91","1,223,487.19",0.00,0.00,"1,703,705.91",0.00,,0.00,0.00,-333.35,-333.35, 10.22 ,,,,,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,031162100,US,UNITED STATES,EQUITIES,HEALTH CARE,"PHARMACEUTICALS, BIOTECHNOLOGY & LIFE SCIENCES",BIOTECHNOLOGY,Amgen Inc.,,,CAD,0.718133,USD,"1,500.0000","557,894.79","413,594.91",448.120425,321.810000,"672,180.64","482,715.00",0.00,0.00,"672,180.64",0.00,,"96,249.73","69,120.09","18,036.12","114,285.85", 4.03 ,US0311621009,2023607,031162100,AMGN,,USD,US0311621009,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,04335A105,US,UNITED STATES,EQUITIES,HEALTH CARE,"PHARMACEUTICALS, BIOTECHNOLOGY & LIFE SCIENCES",PHARMACEUTICALS,Arvinas Inc,,,CAD,0.718133,USD,"7,000.0000","305,983.61","225,846.86",39.045700,28.040000,"273,319.90","196,280.00",0.00,0.00,"273,319.90",0.00,,"-41,171.85","-29,566.86","8,508.14","-32,663.71", 1.64 ,US04335A1051,BDZ30Q0,04335A105,ARVN,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,07725L102,US,UNITED STATES,EQUITIES,HEALTH CARE,"PHARMACEUTICALS, BIOTECHNOLOGY & LIFE SCIENCES",BIOTECHNOLOGY,"BeiGene Limited, ADR",,,CAD,0.718133,USD,"3,000.0000","691,395.65","509,276.82",285.518200,205.040000,"856,554.60","615,120.00",0.00,0.00,"856,554.60",0.00,,"147,386.63","105,843.18","17,772.32","165,158.95", 5.14 ,US07725L1026,BYYWPW6,07725L102,BGNE,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,088786108,GB,UNITED KINGDOM,EQUITIES,HEALTH CARE,"PHARMACEUTICALS, BIOTECHNOLOGY & LIFE SCIENCES",BIOTECHNOLOGY,Bicycle Therapeutics PLC,,,CAD,0.718133,USD,"7,500.0000","254,202.96","184,118.32",33.865600,24.320000,"253,992.00","182,400.00",0.00,0.00,"253,992.00",0.00,,"-2,392.76","-1,718.32","2,181.80",-210.96, 1.52 ,US0887861088,BKDQKM6,088786108,BCYC,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,10806X102,US,UNITED STATES,EQUITIES,HEALTH CARE,"PHARMACEUTICALS, BIOTECHNOLOGY & LIFE SCIENCES",BIOTECHNOLOGY,Bridgebio Pharma Inc,,,CAD,0.718133,USD,"15,000.0000","476,634.83","351,562.62",36.372100,26.120000,"545,581.50","391,800.00",0.00,0.00,"545,581.50",0.00,,"56,030.55","40,237.38","12,916.12","68,946.67", 3.27 ,US10806X1028,BK1KWG8,10806X102,BBIO,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,235851102,US,UNITED STATES,EQUITIES,HEALTH CARE,"PHARMACEUTICALS, BIOTECHNOLOGY & LIFE SCIENCES",LIFE SCIENCES TOOLS & SERVICES,Danaher Corporation,,,CAD,0.718133,USD,"2,000.0000","671,946.47","487,942.75",338.725625,243.250000,"677,451.25","486,500.00",0.00,0.00,"677,451.25",0.00,,"-2,009.03","-1,442.75","7,513.81","5,504.78", 4.06 ,US2358511028,2250870,235851102,DHR,,USD,US2358511028,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,462260100,US,UNITED STATES,EQUITIES,HEALTH CARE,"PHARMACEUTICALS, BIOTECHNOLOGY & LIFE SCIENCES",BIOTECHNOLOGY,Iovance Biotherapeutics Inc.,,,CAD,0.718133,USD,"55,000.0000","681,264.10","496,113.31",14.830125,10.650000,"815,656.88","585,750.00",0.00,0.00,"815,656.88",0.00,,"124,819.10","89,636.69","9,573.68","134,392.78", 4.89 ,US4622601007,BF0DMK7,462260100,IOVA,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,46489V302,US,UNITED STATES,EQUITIES,HEALTH CARE,"PHARMACEUTICALS, BIOTECHNOLOGY & LIFE SCIENCES","PHARMACEUTICALS, BIOTECHNOLOGY & LIFE SCIENCES",Perspective Therapeutics Inc,,,CAD,0.718133,USD,"70,001.0000","768,824.05","562,820.93",15.442825,11.090000,"1,081,013.19","776,311.09",0.00,0.00,"1,081,013.19",0.00,,"297,285.04","213,490.16","14,904.10","312,189.14", 6.48 ,US46489V3024,BS096W6,46489V302,CATX,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,516544103,US,UNITED STATES,EQUITIES,HEALTH CARE,HEALTH CARE EQUIPMENT & SERVICES,HEALTH CARE EQUIPMENT & SUPPLIES,Lantheus Holdings Inc.,,,CAD,0.718133,USD,"13,000.0000","1,161,637.22","851,131.12",117.081400,84.080000,"1,522,058.20","1,093,040.00",0.00,0.00,"1,522,058.20",0.00,,"336,858.12","241,908.88","23,562.86","360,420.98", 9.13 ,US5165441032,BP8S8J5,516544103,LNTH,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,670703107,US,UNITED STATES,EQUITIES,HEALTH CARE,"PHARMACEUTICALS, BIOTECHNOLOGY & LIFE SCIENCES",BIOTECHNOLOGY,Nuvalent Inc,,,CAD,0.718133,USD,"2,000.0000","224,983.96","162,955.10",131.438075,94.390000,"262,876.15","188,780.00",0.00,0.00,"262,876.15",0.00,,"35,961.17","25,824.90","1,931.02","37,892.19", 1.58 ,US6707031075,BMVBZD3,670703107,NUVL,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,68062P106,US,UNITED STATES,EQUITIES,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY,Olema Pharmaceuticals Inc,,,CAD,0.718133,USD,"12,000.0000","272,451.34","197,335.56",17.712600,12.720000,"212,551.20","152,640.00",0.00,0.00,"212,551.20",0.00,,"-62,238.57","-44,695.56","2,338.43","-59,900.14", 1.27 ,US68062P1066,BMZ4LN0,68062P106,OLMA,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,750491102,US,UNITED STATES,EQUITIES,HEALTH CARE,HEALTH CARE EQUIPMENT & SERVICES,HEALTH CARE PROVIDERS & SERVICES,RadNet Inc.,,,CAD,0.718133,USD,"4,500.0000","132,645.71","100,761.55",120.284150,86.380000,"541,278.68","388,710.00",0.00,0.00,"541,278.68",0.00,,"400,968.22","287,948.45","7,664.75","408,632.97", 3.25 ,US7504911022,B1JNG19,750491102,RDNT,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,75943R102,US,UNITED STATES,EQUITIES,HEALTH CARE,"PHARMACEUTICALS, BIOTECHNOLOGY & LIFE SCIENCES",BIOTECHNOLOGY,Relay Therapeutics Inc,,,CAD,0.718133,USD,"10,000.0000","153,399.86","114,520.81",8.577800,6.160000,"85,778.00","61,600.00",0.00,0.00,"85,778.00",0.00,,"-73,692.23","-52,920.81","6,070.37","-67,621.86", 0.51 ,US75943R1023,BN2R582,75943R102,RLAY,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,78468R663,US,UNITED STATES,EQUITIES,POOLED OR MUTUAL FUNDS,POOLED OR MUTUAL FUNDS,POOLED OR MUTUAL FUNDS,SPDR Bloomberg Barclays 1-3 Month T-Bill ETF,,,CAD,0.718133,USD,"13,570.0000","1,728,789.60","1,242,735.70",127.511225,91.570000,"1,730,327.32","1,242,604.90",0.00,0.00,"1,730,327.32",0.00,,-182.14,-130.80,"1,719.86","1,537.72", 10.38 ,US78468R6633,BDFDQP1,78468R663,BIL,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,80810D103,US,UNITED STATES,EQUITIES,HEALTH CARE,HEALTH CARE EQUIPMENT & SERVICES,HEALTH CARE TECHNOLOGY,Schrodinger Inc. (USD),,,CAD,0.718133,USD,"5,000.0000","190,953.27","142,953.98",27.209450,19.540000,"136,047.25","97,700.00",0.00,0.00,"136,047.25",0.00,,"-63,016.17","-45,253.98","8,110.15","-54,906.02", 0.82 ,US80810D1037,BKV28S8,80810D103,SDGR,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,B94G471,IE,IRELAND,EQUITIES,HEALTH CARE,"PHARMACEUTICALS, BIOTECHNOLOGY & LIFE SCIENCES",LIFE SCIENCES TOOLS & SERVICES,Icon PLC,,,CAD,0.718133,USD,"2,000.0000","751,068.32","543,064.50",295.460650,212.180000,"590,921.30","424,360.00",0.00,0.00,"590,921.30",0.00,,"-165,296.02","-118,704.50","5,149.00","-160,147.02", 3.54 ,IE0005711209,B94G471,G4705A100,ICLR,,USD,,,1,11/11/2024 06:36:33 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,CAPREC,,,,,,,CAPITAL SHARES RECEIVABLE,,,CAD,, ,,"35,536.57","35,536.57",,,"35,536.57","35,536.57",,,"35,536.57",,,,,,, 0.21 ,,,,,, ,,,,11/11/2024 06:36:32 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,SECREC,,,,,,,SECURITIES SOLD RECEIVABLE,,,CAD,, ,,"217,335.06","217,335.06",,,"217,335.06","217,335.06",,,"217,335.06",,,,,,, 1.30 ,,,,,, ,,,,11/11/2024 06:36:32 PM 
23102700,PORT LIFE SCI ALT FD,V,23102700,PORT LIFE SCI ALT FD,11/11/2024,SECPAY,,,,,,,SECURITIES PURCHASED PAYABLE,,,CAD,, ,,"-2,133,810.08","-2,133,810.08",,,"-2,133,810.08","-2,133,810.08",,,"-2,133,810.08",,,,,,, (12.80),,,,,, ,,,,11/11/2024 06:36:32 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,6111735,AU,AUSTRALIA,EQUITIES,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY,INFORMATION TECHNOLOGY,Silex Systems Ltd,,,CAD,1.092632,AUD,"60,000.0000","200,484.34","226,159.21",5.244216,5.730000,"314,652.97","343,800.00",0.00,0.00,"314,652.97",0.00,,"107,667.32","117,640.79","6,501.31","114,168.63", 3.62 ,AU000000SLX4,6111735,Q85045104,SLX,,AUD,,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,CAD,CA,CANADA,CASH,BASE CASH,BASE CASH,BASE CASH,Canadian Dollar,,,CAD,1.000000,CAD,"144,998.7100","144,998.71","144,998.71",1.000000,1.000000,"144,998.71","144,998.71",0.00,0.00,"144,998.71",0.00,,0.00,0.00,0.00,0.00, 1.67 ,,,,,,CAD,,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,EXPENSE              03801,CA,CANADA,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,HST Rebate Rec/Pay - Class 1,,,CAD,1.000000,CAD,1.0000,21.45,21.45,0.000000,0.000000,21.45,21.45,0.00,0.00,21.45,0.00,,0.00,0.00,0.00,0.00, 0.00 ,,,,,,CAD,,,,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,EXPENSE              03806,CA,CANADA,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,HST Rebate Rec/Pay - Class 6,,,CAD,1.000000,CAD,1.0000,0.11,0.11,0.000000,0.000000,0.11,0.11,0.00,0.00,0.11,0.00,,0.00,0.00,0.00,0.00, 0.00 ,,,,,,CAD,,,,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,EXPENSE              05001,CA,CANADA,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,Management Fee - Class 1,,,CAD,1.000000,CAD,1.0000,"-1,732.23","-1,732.23",0.000000,0.000000,"-1,732.23","-1,732.23",0.00,0.00,"-1,732.23",0.00,,0.00,0.00,0.00,0.00, (0.02),,,,,,CAD,,,,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,EXPENSE              05006,CA,CANADA,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,Management Fee - Class 6,,,CAD,1.000000,CAD,1.0000,"-1,169.76","-1,169.76",0.000000,0.000000,"-1,169.76","-1,169.76",0.00,0.00,"-1,169.76",0.00,,0.00,0.00,0.00,0.00, (0.01),,,,,,CAD,,,,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,EXPENSE              06601,CA,CANADA,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,Admin Fee 6 - Class 1,,,CAD,1.000000,CAD,1.0000,-494.91,-494.91,0.000000,0.000000,-494.91,-494.91,0.00,0.00,-494.91,0.00,,0.00,0.00,0.00,0.00, (0.01),,,,,,CAD,,,,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,EXPENSE              06606,CA,CANADA,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,Admin Fee 6 - Class 6,,,CAD,1.000000,CAD,1.0000,-779.83,-779.83,0.000000,0.000000,-779.83,-779.83,0.00,0.00,-779.83,0.00,,0.00,0.00,0.00,0.00, (0.01),,,,,,CAD,,,,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,EXPENSE              09001,CA,CANADA,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,HST Expense - Class 1,,,CAD,1.000000,CAD,1.0000,"-1,055.19","-1,055.19",0.000000,0.000000,"-1,055.19","-1,055.19",0.00,0.00,"-1,055.19",0.00,,0.00,0.00,0.00,0.00, (0.01),,,,,,CAD,,,,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,EXPENSE              09006,CA,CANADA,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,HST Expense - Class 6,,,CAD,1.000000,CAD,1.0000,"-1,476.42","-1,476.42",0.000000,0.000000,"-1,476.42","-1,476.42",0.00,0.00,"-1,476.42",0.00,,0.00,0.00,0.00,0.00, (0.02),,,,,,CAD,,,,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,EXPENSE              09201,CA,CANADA,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,Performance Fees - Class 1,,,CAD,1.000000,CAD,1.0000,"-5,889.69","-5,889.69",0.000000,0.000000,"-5,889.69","-5,889.69",0.00,0.00,"-5,889.69",0.00,,0.00,0.00,0.00,0.00, (0.07),,,,,,CAD,,,,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,EXPENSE              09206,CA,CANADA,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,Performance Fees - Class 6,,,CAD,1.000000,CAD,1.0000,"-9,407.61","-9,407.61",0.000000,0.000000,"-9,407.61","-9,407.61",0.00,0.00,"-9,407.61",0.00,,0.00,0.00,0.00,0.00, (0.11),,,,,,CAD,,,,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,2166160,CA,CANADA,EQUITIES,ENERGY,ENERGY,"OIL, GAS & CONSUMABLE FUELS",Cameco Corporation,,,CAD,1.000000,CAD,"18,000.0000","1,007,870.04","1,007,870.04",72.540000,72.540000,"1,305,720.00","1,305,720.00",0.00,0.00,"1,305,720.00",0.00,,"297,849.96","297,849.96",0.00,"297,849.96", 15.01 ,CA13321L1085,2166160,13321L108,CCO,,CAD,CA13321L1085,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,BNZKG52,CA,CANADA,EQUITIES,FINANCIALS,FINANCIAL SERVICES,CAPITAL MARKETS,Sprott Physical Uranium Trust,,,CAD,1.000000,CAD,"11,000.0000","238,870.34","238,870.34",23.700000,23.700000,"260,700.00","260,700.00",0.00,0.00,"260,700.00",0.00,,"21,829.66","21,829.66",0.00,"21,829.66", 3.00 ,CA85210A1049,BNZKG52,85210A104,U-U,,CAD,,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,5624030,CZ,CZECH REPUBLIC,EQUITIES,UTILITIES,UTILITIES,UTILITIES,CEZ AS,,,CAD,17.078205,CZK,"2,000.0000","107,361.34","1,808,807.00",52.698748,900.000000,"105,397.50","1,800,000.00",0.00,0.00,"105,397.50",0.00,,-515.68,"-8,807.00","-1,448.16","-1,963.84", 1.21 ,CZ0005112300,5624030,X2337V121,CEZ,,CZK,,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,EUR,EU,EUROZONE,CURRENCY,FOREIGN CASH,FOREIGN CASH,FOREIGN CASH,Euro,,,CAD,0.673923,EUR,"24,750.0000","36,798.53","24,750.00",0.673923,0.673923,"36,725.26","24,750.00",0.00,0.00,"36,725.26",0.00,,0.00,0.00,-73.27,-73.27, 0.42 ,,,,,,EUR,,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,5797921,FR,FRANCE,EQUITIES,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY,CONSUMER DISCRETIONARY,Assystem,,,CAD,0.673923,EUR,"6,000.0000","429,806.78","293,464.13",56.534635,38.100000,"339,207.81","228,600.00","9,051.48","6,100.00","348,259.29",0.00,,"-96,248.56","-64,864.13","5,649.59","-90,598.97", 4.00 ,FR0000074148,5797921,F0427A122,ASY,,EUR,,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,GBP,GB,UNITED KINGDOM,CURRENCY,FOREIGN CASH,FOREIGN CASH,FOREIGN CASH,British Pound Sterling,,,CAD,0.558120,GBP,"2,751.8100","4,812.14","2,751.81",0.558120,0.558120,"4,930.50","2,751.81",0.00,0.00,"4,930.50",0.00,,0.00,0.00,118.36,118.36, 0.06 ,,,,,,GBP,,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,B0130H4,GB,UNITED KINGDOM,EQUITIES,ENERGY,ENERGY,ENERGY,ITM Power PLC,,,CAD,0.558120,GBP,"200,000.0000","213,545.47","125,088.70",0.738551,0.412200,"147,710.28","82,440.00",0.00,0.00,"147,710.28",0.00,,"-76,414.99","-42,648.70","10,579.80","-65,835.19", 1.70 ,GB00B0130H42,B0130H4,G4985J102,ITM,,GBP,,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,BZ4BQC7,GB,UNITED KINGDOM,EQUITIES,MATERIALS,MATERIALS,CHEMICALS,Johnson Matthey PLC,,,CAD,0.558120,GBP,"8,000.0000","222,569.89","129,993.50",27.377646,15.280000,"219,021.17","122,240.00",0.00,0.00,"219,021.17",0.00,,"-13,892.18","-7,753.50","10,343.46","-3,548.72", 2.52 ,GB00BZ4BQC70,BZ4BQC7,G51604166,JMAT,,GBP,,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,6294670,KR,KOREA REPUBLIC OF,EQUITIES,INDUSTRIALS,INDUSTRIALS,INDUSTRIALS,"Doosan Enerbility Co., Ltd.",,,CAD,1001.579892,KRW,"13,000.0000","206,772.41","202,347,550.00",20.867032,"20,900.000000","271,271.42","271,700,000.00",0.00,0.00,"271,271.42",0.00,,"69,243.05","69,352,450.00","-4,744.04","64,499.01", 3.12 ,KR7034020008,6294670,Y2102C109,034020,,KRW,,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,B4LW1M1,KR,KOREA REPUBLIC OF,EQUITIES,INDUSTRIALS,INDUSTRIALS,INDUSTRIALS,KEPCO Engineering & Construction Co Inc,,,CAD,1001.579892,KRW,"4,000.0000","268,534.03","264,904,010.00",69.590055,"69,700.000000","278,360.22","278,800,000.00",0.00,0.00,"278,360.22",0.00,,"13,874.07","13,895,990.00","-4,047.88","9,826.19", 3.20 ,KR7052690005,B4LW1M1,Y4611U109,052690,,KRW,,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,BCZRRM0,RO,ROMANIA,EQUITIES,UTILITIES,UTILITIES,ELECTRIC UTILITIES,Societatea Nationala Nuclearelectrica SA,,,CAD,3.353429,RON,"10,000.0000","131,120.27","433,394.59",13.120898,44.000000,"131,208.98","440,000.00",0.00,0.00,"131,208.98",0.00,,"1,969.75","6,605.41","-1,881.04",88.71, 1.51 ,ROSNNEACNOR8,BCZRRM0,X8T90Q109,SNN,,RON,ROSNNEACNOR8,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,INTEXPUSD,US,UNITED STATES,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,CONVERSION SECURITY SEGMENT,INTEREST EXPENSE,,,CAD,0.718133,USD,0.0000,0.00,0.00,0.000000,0.000000,0.00,0.00,0.80,0.58,0.80,0.00,,0.00,0.00,0.00,0.00, 0.00 ,,,,,,USD,,,,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,USD,US,UNITED STATES,CURRENCY,FOREIGN CASH,FOREIGN CASH,FOREIGN CASH,United States Dollar,,,CAD,0.718133,USD,"503,750.2400","701,563.15","503,750.24",0.718133,0.718133,"701,472.21","503,750.24",0.00,0.00,"701,472.21",0.00,,0.00,0.00,-90.94,-90.94, 8.07 ,,,,,,USD,,,1,11/11/2024 06:36:33 PM 
23102800,PORT RPLT FF ALT FD,V,23102800,PORT RPLT FF ALT FD,11/11/2024,02156V109,US,UNITED STATES,EQUITIES,UTILITIES,UTILITIES,UTILITIES,Oklo Inc,.,,CAD,0.718133,USD,"20,000.0000","287,814.54","211,266.50",33.503550,24.060000,"670,071.00","481,200.00",0.00,0.00,"670,071.00",0.00,,"375,882.40","269,933.50","6,374.06","382,256.46", 7.70 ,US02156V1098,BMD78K7,02156V109,OKLO,,USD,,,1,11/11/2024 06:36:33 PM 
